,Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Watch time (hours),Streamers,Average channels
4388,Nacho Libre,0.03,0.0,0.0,0.0,0.03,52.333333333333336,3.333333333333333,0.0
4389,Nagano Winter Olympics '98,0.07,0.05,0.0,0.01,0.13,1171.3333333333333,10.5,0.0
4390,Nakayoshi All-Stars: Mezase Gakuen Idol,0.0,0.0,0.01,0.0,0.01,2.0,1.0,0.0
4391,Namco Museum,4.73,1.1800000000000002,0.05,0.09000000000000001,6.0600000000000005,648.6666666666666,44.0,0.0
4392,Namco Museum,0.48,0.13,0.0,0.02,0.63,648.6666666666666,44.0,0.0
4393,Namco Museum 64,1.24,0.17,0.03,0.01,1.45,204.66666666666663,4.166666666666667,0.0
4394,Namco Museum Battle Collection,0.75,0.18,0.0,0.16,1.09,28.6,1.4,0.0
4395,Namco Museum Megamix,0.2,0.0,0.0,0.01,0.21,24.5,2.0,0.0
4396,Namco Museum Remix,0.68,0.0,0.0,0.05,0.74,12.5,1.5,0.0
4397,Namco Tennis Smash Court,0.0,0.0,0.23,0.02,0.24,11.0,2.0,0.0
4398,Nancy Drew: The Hidden Staircase,0.16,0.0,0.0,0.01,0.18,44.0,3.0,0.0
4399,Nancy Drew: The Mystery of the Clue Bender Society,0.24,0.0,0.0,0.02,0.26,9.0,1.0,0.0
4400,Nancy Drew: The White Wolf of Icicle Creek,0.14,0.0,0.0,0.01,0.15,9632.0,83.28571428571429,0.0
4401,Nano Assault,0.08,0.0,0.0,0.01,0.08,4.666666666666667,1.3333333333333333,0.0
4402,Nanostray,0.05,0.0,0.0,0.0,0.06,49.0,0.5,0.0
4403,Nanostray 2,0.03,0.01,0.0,0.0,0.05,54.0,0.5,0.0
4404,Nanotek Warrior,0.01,0.01,0.0,0.0,0.03,1.0,0.0,0.0
4405,Napoleon Dynamite: The Game,0.05,0.0,0.0,0.0,0.07,588.8,1.8,0.0
4406,Napoleon: Total War,0.02,0.52,0.0,0.12,0.66,30051.285714285717,490.7142857142857,0.0
4407,Naruto Shippuden: Clash of Ninja Revolution 3,0.45,0.04,0.0,0.04,0.52,704.7142857142857,29.857142857142858,0.0
4408,Naruto Shippuden: Dragon Blade Chronicles,0.11,0.02,0.05,0.01,0.18,530.2,4.0,0.0
4409,Naruto Shippuden: Kizuna Drive,0.04,0.02,0.05,0.02,0.13,177.33333333333334,5.0,0.0
4410,Naruto Shippuden: Naruto vs. Sasuke,0.08,0.0,0.03,0.01,0.11,2554.0,4.25,0.0
4411,Naruto Shippuden: Ninja Council 4,0.09,0.0,0.13,0.01,0.23,1.5,1.0,0.0
4412,Naruto Shippuden: Ninja Destiny 2,0.19,0.03,0.13,0.02,0.37,74.8,8.4,0.0
4413,Naruto Shippuden: Ninja Destiny 3,0.0,0.01,0.13,0.0,0.14,77.0,2.0,0.0
4414,Naruto Shippuden: Shinobi Rumble,0.03,0.0,0.05,0.0,0.08,93.4,2.4,0.0
4415,Naruto Shippuden: Ultimate Ninja 4,0.26,0.01,0.13,0.26,0.66,2329.222222222222,138.88888888888889,0.0
4416,Naruto Shippuden: Ultimate Ninja 5,0.0,0.0,0.17,0.0,0.17,1295.0,106.42857142857144,0.0
4417,Naruto Shippuden: Ultimate Ninja Heroes 3,0.13,0.04,0.19,0.03,0.38,424.8333333333333,31.0,0.0
4418,Naruto Shippuden: Ultimate Ninja Impact,0.09,0.07,0.15,0.04,0.35,1525.3333333333333,51.0,0.0
4419,Naruto Shippuden: Ultimate Ninja Storm 2,0.85,0.74,0.16,0.25,2.01,58206.0,1993.8333333333333,0.6666666666666666
4420,Naruto Shippuden: Ultimate Ninja Storm 3,0.61,0.5,0.16,0.19,1.47,62015.0,763.1428571428571,0.1428571428571428
4421,Naruto Shippuden: Ultimate Ninja Storm 4,0.5800000000000001,0.47,0.1,0.19,1.34,828619.0,29274.5,12.333333333333334
4422,Naruto Shippuden: Ultimate Ninja Storm Collection,0.0,0.02,0.0,0.0,0.02,4180.428571428572,753.8571428571429,0.0
4423,Naruto Shippuden: Ultimate Ninja Storm Generations,0.53,0.39,0.15000000000000002,0.12,1.19,16652.85714285714,45.71428571428572,0.0
4424,Naruto Shippuden: Ultimate Ninja Storm Revolution,0.28,0.24,0.09,0.1,0.7,8582.875,357.0,0.0
4425,Naruto: Clash of Ninja,0.53,0.14,0.0,0.02,0.68,901.8571428571428,27.142857142857142,0.0
4426,Naruto: Clash of Ninja 2,0.44,0.12,0.45,0.03,1.04,1420.3333333333333,71.66666666666667,0.0
4427,Naruto: Clash of Ninja Revolution,0.45,0.46,0.0,0.11,1.02,74.66666666666667,8.333333333333334,0.0
4428,Naruto: Clash of Ninja Revolution 2,0.34,0.02,0.0,0.03,0.39,112.71428571428572,14.0,0.0
4429,Naruto: Ninja Council,0.16,0.06,0.0,0.0,0.22,1857.7142857142856,10.285714285714286,0.0
4430,Naruto: Ninja Council 3,0.39,0.0,0.0,0.03,0.42,24.0,1.0,0.0
4431,Naruto: Ninja Destiny,0.02,0.01,0.16,0.0,0.19,12.666666666666666,3.0,0.0
4432,Naruto: Path of the Ninja,0.37,0.0,0.0,0.03,0.4,113.57142857142856,7.285714285714286,0.0
4433,Naruto: Path of the Ninja 2,0.22,0.0,0.0,0.02,0.23,59.75,2.75,0.0
4434,Naruto: Powerful Shippuden,0.08,0.02,0.04,0.01,0.15,400.8333333333333,4.5,0.0
4435,Naruto: Rise of a Ninja,0.29,0.02,0.0,0.03,0.33,1490.7142857142858,37.85714285714285,0.0
4436,Naruto: The Broken Bond,0.24,0.28,0.0,0.07,0.59,668.2857142857143,12.142857142857142,0.0
4437,Naruto: Ultimate Ninja,0.5,0.02,0.0,0.08,0.61,10245.714285714286,61.57142857142857,0.0
4438,Naruto: Ultimate Ninja 2,0.47,0.02,0.0,0.08,0.57,976.8571428571428,29.714285714285715,0.0
4439,Naruto: Ultimate Ninja 3,0.36,0.01,0.0,0.06,0.44,1381.857142857143,76.0,0.0
4440,Naruto: Ultimate Ninja Heroes,0.26,0.0,0.0,0.0,0.26,101.8,8.8,0.0
4441,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,0.14,0.0,0.0,0.01,0.16,148.5,11.833333333333334,0.0
4442,Naruto: Ultimate Ninja Storm,0.49,0.35,0.09,0.16,1.08,34297.857142857145,1380.2857142857142,0.1428571428571428
4443,Naruto: Uzumaki Chronicles 2,0.28,0.22,0.0,0.07,0.58,2431.333333333333,23.33333333333333,0.0
4444,Natalie Brooks: Mystery at Hillcrest High,0.0,0.02,0.0,0.0,0.02,11.0,1.6666666666666667,0.0
4445,National Geographic Challenge!,0.09,0.05,0.0,0.02,0.16,1895.6,4.0,0.0
4446,Natsuiro High School: Seishun Hakusho,0.0,0.0,0.04,0.0,0.04,8809.2,8.8,0.0
4447,Natural Doctrine,0.11,0.05,0.06,0.03,0.23,796.0,41.57142857142857,0.0
4448,Naughty Bear,0.39,0.33999999999999997,0.0,0.11000000000000001,0.85,1052.7142857142858,35.285714285714285,0.0
4449,Naval Ops: Commander,0.03,0.02,0.0,0.01,0.05,234.4,2.8,0.0
4450,Naval Ops: Warship Gunner,0.05,0.04,0.0,0.01,0.11,82.83333333333333,3.8333333333333335,0.0
4451,Need for Speed III: Hot Pursuit,2.14,0.86,0.0,0.13,3.12,6084.857142857143,179.14285714285714,0.0
4452,Need for Speed: Hot Pursuit,2.38,2.67,0.03,0.7999999999999999,5.890000000000001,41798.42857142857,1406.857142857143,0.1428571428571428
4453,Need for Speed: Hot Pursuit 2,3.04,0.51,0.02,0.13999999999999999,3.73,11829.0,156.71428571428572,0.0
4454,Need for Speed: Most Wanted,4.4399999999999995,2.84,0.1,0.71,8.09,416260.5833333333,4079.75,1.5833333333333333
4455,Need for Speed: Most Wanted,1.71,2.89,0.08,1.03,5.71,416260.5833333333,4079.75,1.5833333333333333
4456,Need for Speed: Most Wanted,0.14,0.12,0.0,0.02,0.28,416260.5833333333,4079.75,1.5833333333333333
4457,Need for Speed: Most Wanted 5-1-0,1.77,0.13,0.02,0.18,2.1,4628.571428571428,97.28571428571428,0.0
4458,Need for Speed: Nitro,0.68,0.44,0.0,0.12,1.24,1245.1666666666667,12.666666666666666,0.0
4459,Need for Speed: Porsche Unleashed,0.43,0.29,0.0,0.05,0.77,23063.571428571428,53.0,0.0
4460,Need for Speed: Porsche Unleashed,0.35,0.13,0.0,0.01,0.48,23063.571428571428,53.0,0.0
4461,Need for Speed: ProStreet,3.11,2.23,0.09,2.4099999999999997,7.8,45421.28571428572,373.0,0.0
4462,Need for Speed: ProStreet,0.24,0.33,0.01,0.2,0.78,45421.28571428572,373.0,0.0
4463,Need for Speed: Shift,1.5799999999999998,2.81,0.06,0.97,5.42,22509.0,172.66666666666666,0.0
4464,Need for Speed: Shift 2 Unleashed,0.43,0.69,0.0,0.2,1.3199999999999998,4584.571428571428,163.57142857142858,0.0
4465,Need for Speed: The Run,1.52,2.07,0.04,0.64,4.27,72672.57142857143,606.5714285714286,0.0
4466,Need for Speed: V-Rally,0.43,0.29,0.09,0.06,0.87,143.0,4.666666666666667,0.0
4467,Neighborhood Games,0.17,0.02,0.0,0.01,0.2,10.5,1.0,0.0
4468,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,0.0,0.0,0.03,0.0,0.03,9.333333333333334,1.0,0.0
4469,Nendoroid Generation,0.0,0.0,0.06,0.0,0.06,39.75,1.5,0.0
4470,Neo Angelique,0.0,0.0,0.02,0.0,0.02,12.0,1.0,0.0
4471,Neo Contra,0.1,0.08,0.0,0.03,0.21,3333.0,16.714285714285715,0.0
4472,NeoGeo Battle Coliseum,0.16,0.13,0.0,0.04,0.33,2375.5,140.0,0.0
4473,Neon Genesis Evangelion,0.0,0.0,0.44,0.0,0.44,4983.714285714285,41.57142857142857,0.0
4474,Neon Genesis Evangelion,0.0,0.0,0.06,0.0,0.06,4983.714285714285,41.57142857142857,0.0
4475,Neopets Petpet Adventures: The Wand of Wishing,0.11,0.0,0.0,0.01,0.12,657.8,20.2,0.0
4476,Neopets Puzzle Adventure,0.45,0.02,0.0,0.04,0.52,4785.0,34.333333333333336,0.0
4477,Neopets: The Darkest Faerie,0.15,0.12,0.0,0.04,0.3,14128.142857142857,79.28571428571429,0.0
4478,Nervous Brickdown,0.0,0.01,0.0,0.0,0.02,10.0,1.0,0.0
4479,Net High,0.0,0.0,0.02,0.0,0.02,284.0,2.0,0.0
4480,Neverland Card Battles,0.04,0.0,0.0,0.01,0.05,9.333333333333334,1.6666666666666667,0.0
4481,Neverwinter Nights,0.0,0.03,0.0,0.01,0.03,33782.142857142855,415.1428571428572,0.0
4482,Neverwinter Nights 2,0.0,0.02,0.0,0.0,0.03,18277.85714285714,205.0,0.0
4483,Neverwinter Nights 2: Mask of the Betrayer,0.0,0.01,0.0,0.0,0.01,588.1428571428571,11.714285714285714,0.0
4484,New Carnival Games,0.51,0.26,0.0,0.07,0.84,11.0,3.0,0.0
4485,New International Track & Field,0.07,0.0,0.0,0.01,0.08,1.0,1.0,0.0
4486,New Legends,0.07,0.02,0.0,0.0,0.09,1.0,1.0,0.0
4487,New Super Luigi U,1.27,0.62,0.18,0.16,2.22,37941.8,146.8,0.0
4488,New Super Mario Bros.,11.38,9.23,6.5,2.9,30.01,59556.57142857143,650.2857142857143,0.0
4489,New Super Mario Bros. 2,3.66,3.07,2.47,0.63,9.82,87072.71428571429,160.42857142857142,0.0
4490,New Super Mario Bros. U,2.32,1.3,1.27,0.31,5.19,275586.875,1603.5,0.375
4491,New Super Mario Bros. Wii,14.59,7.06,4.7,2.26,28.62,93880.42857142857,1262.2857142857142,0.2857142857142857
4492,"NewU Fitness First Mind Body, Yoga & Pilates Workout",0.12,0.02,0.0,0.01,0.15,132.33333333333334,4.0,0.0
4493,Ni no Kuni: Wrath of the White Witch,0.6,0.51,0.21,0.23,1.55,186684.375,1371.875,1.25
4494,NiGHTS into dreams...,0.0,0.0,0.43,0.0,0.43,23814.85714285714,258.0,0.0
4495,NiGHTS into dreams...,0.0,0.0,0.01,0.0,0.01,23814.85714285714,258.0,0.0
4496,Nichibutsu Arcade Classics,0.0,0.0,0.28,0.0,0.28,2.0,0.0,0.0
4497,Nickelodeon Dance,0.31,0.03,0.0,0.03,0.37,18.0,2.0,0.0
4498,Nickelodeon Fit,0.78,0.09,0.0,0.06,0.93,11.25,1.75,0.0
4499,Nickelodeon Party Blast,0.35,0.1,0.0,0.02,0.47,210.5,8.0,0.0
4500,Nicktoons: Attack of the Toybots,0.68,0.19,0.0,0.09,0.99,219.8571428571429,12.857142857142858,0.0
4501,Nicktoons: Battle for Volcano Island,0.28,0.0,0.0,0.02,0.3,1116.0,30.142857142857142,0.0
4502,Nicktoons: Freeze Frame Frenzy,0.29,0.11,0.0,0.01,0.4,136.8,3.0,0.0
4503,NieR,0.30000000000000004,0.30000000000000004,0.24000000000000002,0.09000000000000001,0.9299999999999999,77637.0,392.1428571428572,0.0
4504,Night Warriors: Darkstalkers' Revenge,0.0,0.0,0.34,0.0,0.34,4408.75,24.5,0.0
4505,NightCaster,0.1,0.03,0.0,0.0,0.13,108.0,1.0,0.0
4506,Nightmare Creatures,0.21,0.05,0.0,0.0,0.26,9412.0,102.0,0.0
4507,Nightmare Creatures,0.35,0.24,0.0,0.04,0.63,9412.0,102.0,0.0
4508,Nightmare Creatures II,0.09,0.06,0.0,0.01,0.17,3404.285714285714,44.285714285714285,0.0
4509,Nights of Azure,0.03,0.02,0.0,0.01,0.06,6800.285714285715,321.7142857142857,0.0
4510,Nightshade,0.06,0.04,0.0,0.01,0.12,2133.6666666666665,44.333333333333336,0.0
4511,Nike+ Kinect Training,0.02,0.02,0.0,0.0,0.05,141.33333333333334,5.666666666666667,0.0
4512,Nikoli's Pencil Puzzle,0.05,0.03,0.0,0.01,0.08,3.0,0.5,0.0
4513,Ninja Assault,0.05,0.04,0.0,0.01,0.11,57.6,6.2,0.0
4514,Ninja Blade,0.14,0.14,0.02,0.03,0.33,5014.571428571428,67.85714285714286,0.0
4515,Ninja Gaiden,0.92,0.2,0.07,0.04,1.23,158020.14285714287,668.4285714285714,0.0
4516,Ninja Gaiden 3,0.5,0.18,0.14,0.09,0.88,19729.33333333333,141.0,0.0
4517,Ninja Gaiden Black,0.07,0.02,0.0,0.0,0.09,260267.42857142855,721.7142857142857,0.0
4518,Ninja Gaiden II,0.65,0.22,0.05,0.1,1.01,36691.28571428572,370.8571428571428,0.1428571428571428
4519,Ninja Gaiden Sigma,0.57,0.33,0.09,0.16,1.15,146734.2857142857,1805.7142857142856,1.0
4520,Ninja Gaiden Sigma,0.13,0.06,0.04,0.04,0.27,146734.2857142857,1805.7142857142856,1.0
4521,Ninja Gaiden Sigma 2,0.52,0.16,0.08,0.1,0.86,27432.14285714286,849.5714285714286,0.2857142857142857
4522,Ninja Gaiden Sigma 2,0.0,0.0,0.01,0.0,0.01,27432.14285714286,849.5714285714286,0.2857142857142857
4523,Ninja Gaiden: Dragon Sword,0.17,0.02,0.02,0.02,0.22,2309.4,3.2,0.0
4524,Ninja Reflex,0.2,0.01,0.0,0.02,0.22,63.25,2.0,0.0
4525,Ninja Warriors,0.0,0.0,0.07,0.0,0.07,5403.833333333333,25.5,0.0
4526,Ninja: Shadow of Darkness,0.21,0.14,0.0,0.02,0.38,1875.6666666666667,19.0,0.0
4527,Ninjabread Man,0.07,0.0,0.0,0.01,0.08,461.57142857142856,7.857142857142857,0.0
4528,Ninjatown,0.12,0.0,0.0,0.01,0.14,10.75,1.5,0.0
4529,Nintendo Land,2.55,1.11,0.46,0.33,4.44,28630.666666666668,187.5,0.0
4530,Nintendo World Cup,0.28,0.5,0.65,0.05,1.48,1396.6666666666667,24.5,0.0
4531,Nintendogs,9.07,11.0,1.93,2.75,24.76,16378.166666666666,58.16666666666666,0.0
4532,Nitrobike,0.11,0.01,0.0,0.01,0.14,49.0,1.6,0.0
4533,Nitroplus Blasterz: Heroines Infinite Duel,0.01,0.0,0.03,0.0,0.05,7747.428571428572,301.85714285714283,0.0
4534,No Fate! Only the Power of Will,0.0,0.0,0.01,0.0,0.01,4.0,2.0,0.0
4535,No Fear Downhill Mountain Biking,0.07,0.05,0.0,0.01,0.13,28.83333333333333,3.333333333333333,0.0
4536,No Man's Sky,0.58,0.74,0.02,0.26,1.6,7700968.428571428,48869.0,47.0
4537,No More Heroes,0.3,0.17,0.04,0.05,0.57,78760.0,458.57142857142856,0.1428571428571428
4538,No More Heroes 2: Desperate Struggle,0.21,0.12,0.04,0.03,0.41,16841.75,198.375,0.0
4539,No One Can Stop Mr. Domino!,0.04,0.03,0.0,0.0,0.08,1485.375,21.875,0.0
4540,No Rules: Get Phat,0.03,0.01,0.0,0.0,0.04,1106.0,7.5,0.0
4541,Nobunaga no Yabou: Tendou,0.0,0.0,0.13,0.0,0.13,951.0,4.333333333333333,0.0
4542,Nobunaga no Yabou: Tendou with Power-Up Kit,0.0,0.0,0.07,0.0,0.07,23.666666666666668,2.6666666666666665,0.0
4543,Nobunaga's Ambition II,0.0,0.0,0.04,0.0,0.04,73.42857142857143,2.4285714285714284,0.0
4544,Nobunaga's Ambition: Iron Triangle,0.04,0.03,0.0,0.01,0.09,74.66666666666667,1.3333333333333333,0.0
4545,Nobunaga's Ambition: Rise to Power,0.0,0.0,0.08,0.0,0.08,39.85714285714285,3.142857142857143,0.0
4546,Nobunaga's Ambition: Sphere of Influence,0.03,0.0,0.05,0.01,0.09,5259.428571428572,36.0,0.0
4547,Nodame Cantabile,0.0,0.0,0.11,0.0,0.11,35.0,1.0,0.0
4548,Noddy in Toyland,0.0,0.05,0.0,0.01,0.06,347.0,1.0,0.0
4549,Norn9: Norn + Nonette,0.0,0.0,0.04,0.0,0.04,3410.6666666666665,17.0,0.0
4550,Nostalgia,0.16,0.0,0.02,0.01,0.19,3996.0,50.66666666666666,0.0
4551,Nova Usagi no Game de Ryuugaku!? DS,0.0,0.0,0.01,0.0,0.01,118.0,3.0,0.0
4552,Novastorm,0.02,0.02,0.0,0.0,0.04,20.0,2.6,0.0
4553,Now! That's What I Call Music: Dance & Sing,0.0,0.18,0.0,0.04,0.21,168.25,2.25,0.0
4554,Nuclear Strike,0.66,0.45,0.0,0.08,1.19,853.4,11.2,0.0
4555,Nuclear Strike 64,0.09,0.02,0.0,0.0,0.11,68.0,2.0,0.0
4556,Ocean Commander,0.02,0.0,0.0,0.0,0.03,794.0,2.0,0.0
4557,Octomania,0.06,0.0,0.0,0.0,0.06,40.333333333333336,0.3333333333333333,0.0
4558,Odama,0.07,0.02,0.02,0.0,0.11,1529.6666666666667,10.0,0.0
4559,Oddworld: Abe's Exoddus,0.55,0.38,0.0,0.06,0.99,21112.0,215.7142857142857,0.0
4560,Oddworld: Abe's Oddysee,0.75,0.44,0.0,0.06,1.24,36782.71428571428,675.7142857142857,0.0
4561,Oddworld: Munch's Oddysee,0.54,0.16,0.0,0.03,0.73,3644.75,143.0,0.0
4562,Oddworld: Munch's Oddysee,0.04,0.02,0.0,0.0,0.06,3644.75,143.0,0.0
4563,Oddworld: Stranger's Wrath,0.19,0.06,0.0,0.01,0.26,35097.142857142855,216.57142857142856,0.0
4564,Odin Sphere,0.23,0.18,0.09,0.06,0.56,40831.28571428572,99.42857142857144,0.0
4565,Odin Sphere: Leifthrasir,0.09,0.08,0.18,0.05,0.39,117270.14285714286,1281.7142857142858,0.5714285714285714
4566,Off Road Challenge,0.27,0.06,0.0,0.0,0.34,779.25,9.5,0.0
4567,Off-Road Drive,0.0,0.03,0.0,0.01,0.04,173.25,6.25,0.0
4568,Off-World Interceptor Extreme,0.09,0.06,0.0,0.01,0.17,26.33333333333333,1.6666666666666667,0.0
4569,Ogre Battle 64: Person of Lordly Caliber,0.1,0.02,0.25,0.04,0.41,9948.857142857143,76.85714285714286,0.0
4570,Oil Rush,0.0,0.02,0.0,0.0,0.02,13.571428571428571,2.857142857142857,0.0
4571,Okaeri! Chibi-Robo! Happy Richie Oosouji,0.0,0.0,0.14,0.0,0.14,1245.5,5.0,0.0
4572,Okashi na Shima no Peter Pan: Sweet Never Land,0.0,0.0,0.02,0.0,0.02,11.0,1.5,0.0
4573,Olympic Hockey 98,0.05,0.01,0.0,0.0,0.06,365.75,3.75,0.0
4574,Omega Boost,0.17,0.11,0.2,0.03,0.52,2311.625,35.75,0.0
4575,Omega Labyrinth,0.0,0.0,0.05,0.0,0.05,428.3333333333333,11.0,0.0
4576,Omega Quintet,0.0,0.0,0.02,0.0,0.02,5362.142857142857,257.57142857142856,0.0
4577,Omerta: City of Gangsters,0.94,0.6900000000000001,0.0,0.23,1.8599999999999999,13504.285714285714,60.142857142857146,0.0
4578,One Piece Mansion,0.01,0.01,0.0,0.0,0.02,68.42857142857143,3.857142857142857,0.0
4579,One Piece: Burning Blood,0.13,0.12,0.14,0.05,0.43000000000000005,26125.571428571428,1402.7142857142858,0.0
4580,One Piece: Gear Spirit,0.0,0.0,0.08,0.0,0.08,5.0,1.0,0.0
4581,One Piece: Gigant Battle!,0.0,0.0,0.36,0.0,0.36,101.25,3.25,0.0
4582,One Piece: Grand Battle!,0.0,0.0,0.46,0.03,0.49,73.0,4.0,0.0
4583,One Piece: Pirate Warriors,0.01,0.24,0.86,0.09,1.2,561.8333333333334,35.166666666666664,0.0
4584,One Piece: Pirate Warriors 2,0.0,0.2,0.54,0.07,0.8099999999999999,534.6666666666666,25.83333333333333,0.0
4585,One Piece: Pirate Warriors 3,0.08,0.38,0.42000000000000004,0.08,0.96,26909.85714285714,1978.4285714285716,0.4285714285714285
4586,One Piece: Super Grand Battle! X,0.0,0.0,0.12,0.0,0.12,46.0,1.6666666666666667,0.0
4587,One Piece: Unlimited Adventure,0.07,0.0,0.11,0.01,0.19,317.125,10.0,0.0
4588,Onechanbara Special,0.0,0.0,0.02,0.0,0.02,60.0,1.25,0.0
4589,Onechanbara Z2: Chaos,0.13,0.02,0.04,0.04,0.24,6291.571428571428,323.85714285714283,0.0
4590,Onechanbara: Bikini Samurai Squad,0.11,0.01,0.0,0.01,0.13,784.7777777777778,10.666666666666666,0.0
4591,Oni,0.26,0.2,0.0,0.07,0.53,16428.375,122.875,0.0
4592,Onimusha 2: Samurai's Destiny,0.62,0.44,1.06,0.13,2.25,35038.42857142857,154.14285714285714,0.0
4593,Onimusha 3: Demon Siege,0.37,0.47,0.54,0.07,1.45,34523.71428571428,162.85714285714286,0.0
4594,Onimusha Tactics,0.06,0.02,0.0,0.0,0.08,247.8571428571429,6.285714285714286,0.0
4595,Onimusha: Blade Warriors,0.06,0.05,0.0,0.02,0.12,2113.1428571428573,14.0,0.0
4596,Onimusha: Dawn of Dreams,0.15,0.12,0.34,0.04,0.64,8567.333333333334,65.0,0.0
4597,Onimusha: Warlords,0.99,0.48,1.09,0.14,2.7,131362.85714285713,971.2857142857144,0.1428571428571428
4598,Online Chess Kingdoms,0.01,0.0,0.0,0.0,0.02,410.0,3.6,0.0
4599,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,0.0,0.0,0.03,0.0,0.03,3302.0,2.0,0.0
4600,Ontamarama,0.05,0.0,0.0,0.0,0.05,4.0,1.0,0.0
4601,Ookami to Koushinryou: Boku to Horo no Ichinen,0.0,0.0,0.04,0.0,0.04,29.0,1.0,0.0
4602,Open Season,0.49,0.04,0.0,0.04,0.6000000000000001,13944.142857142857,30.571428571428573,0.0
4603,Operation Abyss: New Tokyo Legacy,0.04,0.01,0.06,0.02,0.13,488.57142857142856,14.714285714285714,0.0
4604,Operation Darkness,0.07,0.0,0.0,0.0,0.07,241.14285714285717,5.571428571428571,0.0
4605,Operation Flashpoint: Dragon Rising,0.6,0.9400000000000001,0.07,0.28,1.9000000000000001,1581.7142857142858,100.57142857142856,0.0
4606,Operation Flashpoint: Elite,0.03,0.01,0.0,0.0,0.04,13.0,1.0,0.0
4607,Operation Flashpoint: Red River,0.17,0.33999999999999997,0.08,0.09,0.69,1616.75,71.375,0.0
4608,Orcs & Elves,0.06,0.0,0.0,0.01,0.06,13.75,2.5,0.0
4609,Order Up!,0.19,0.01,0.0,0.02,0.22,743.4285714285714,9.285714285714286,0.0
4610,Order of War,0.0,0.01,0.0,0.0,0.02,22.142857142857142,4.285714285714286,0.0
4611,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,0.0,0.0,0.15,0.0,0.15,32.5,4.5,0.0
4612,Ore no Shikabane o Koete Yuke,0.0,0.0,0.2,0.0,0.2,3455.0,8.0,0.0
4613,Ore no Yome: Anata Dake no Hanayome,0.0,0.0,0.02,0.0,0.02,19.5,1.5,0.0
4614,Oreshika: Tainted Bloodlines,0.0,0.0,0.15,0.0,0.15,5457.142857142857,8.0,0.0
4615,Original Frisbee Disc Sports: Ultimate & Golf,0.01,0.0,0.0,0.0,0.01,590.8333333333334,6.0,0.0
4616,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,0.0,0.0,0.03,0.0,0.03,48.0,25.5,0.0
4617,Orphen: Scion of Sorcery,0.15,0.12,0.0,0.04,0.31,798.0,19.285714285714285,0.0
4618,Osu! Tatakae! Ouendan,0.0,0.0,0.06,0.0,0.06,1165.4761904761904,106.61904761904762,0.0
4619,Otogi 2: Immortal Warriors,0.04,0.01,0.0,0.0,0.05,91.57142857142856,6.571428571428571,0.0
4620,Otogi: Myth of Demons,0.08,0.02,0.03,0.0,0.13,29179.714285714286,19.142857142857142,0.0
4621,Otogirisou,0.0,0.0,0.16,0.0,0.16,3699.5,6.875,0.0
4622,Our House,0.15,0.0,0.0,0.01,0.16,23021.0,1.0,0.0
4623,OutRun 2,0.11,0.03,0.0,0.01,0.14,3244.8,24.4,0.0
4624,OutRun 2006: Coast 2 Coast,0.05,0.02,0.01,0.01,0.09,3103.428571428572,105.14285714285714,0.0
4625,Outlaw Golf,0.28,0.08,0.0,0.01,0.37,609.8333333333334,4.5,0.0
4626,Outlaw Golf 2,0.32,0.18000000000000002,0.0,0.060000000000000005,0.5599999999999999,1062.8,4.6,0.0
4627,Outlaw Tennis,0.07,0.04,0.0,0.01,0.12,5.0,1.6666666666666667,0.0
4628,Outlaw Volleyball,0.19,0.06,0.0,0.01,0.26,43.16666666666666,2.5,0.0
4629,Over G Fighters,0.19,0.01,0.0,0.02,0.22,34.6,3.4,0.0
4630,Over the Hedge,1.23,0.19,0.0,0.1,1.54,6688.714285714285,59.57142857142857,0.0
4631,Over the Hedge: Hammy Goes Nuts!,0.16999999999999998,0.0,0.0,0.01,0.18,19.8,2.8,0.0
4632,OverBlood,0.05,0.04,0.21,0.02,0.32,22423.85714285714,30.0,0.0
4633,OverBlood 2,0.0,0.0,0.06,0.0,0.07,951.7142857142856,9.285714285714286,0.0
4634,Overlord,0.34,0.05,0.01,0.03,0.42000000000000004,31838.2,500.6,0.0
4635,Overlord II,0.26,0.32,0.0,0.09999999999999999,0.67,46085.857142857145,353.85714285714283,0.0
4636,Overlord: Dark Legend,0.12,0.22,0.0,0.04,0.38,1339.0,9.5,0.0
4637,Overlord: Minions,0.07,0.0,0.0,0.01,0.07,31.8,2.2,0.0
4638,Overlord: Raising Hell,0.07,0.04,0.0,0.02,0.13,6705.333333333333,150.0,0.0
4639,Overwatch,1.3800000000000001,1.11,0.14,0.38,3.01,217797812.85714287,557263.0,1000.4285714285714
4640,Ozzy & Drix,0.01,0.0,0.0,0.0,0.02,408.3333333333333,3.6666666666666665,0.0
4641,PANGYA: Fantasy Golf,0.09,0.0,0.04,0.01,0.14,19068.83333333333,150.83333333333334,0.0
4642,PDC World Championship Darts 2008,0.02,0.21,0.0,0.01,0.24,115.33333333333331,4.666666666666667,0.0
4643,PGA European Tour,0.01,0.0,0.0,0.0,0.01,93.0,3.0,0.0
