Game,Watch time (hours),Streamers,Average channels
Might and Magic IX,1376.0,8.5,0.0
Might and Magic V: Darkside of Xeen,219.16666666666666,8.833333333333334,0.0
Might and Magic VI: The Mandate of Heaven,30701.571428571428,137.71428571428572,0.0
Might and Magic VII: For Blood and Honor,28797.571428571428,107.0,0.0
Might and Magic VIII: Day of the Destroyer,15577.857142857143,66.14285714285714,0.0
Might and Magic: Book I,7440.2,10.6,0.0
Might and Magic: Book One - The Secret of the Inner Sanctum,732.5,18.0,0.0
Might and Magic: Clash of Heroes HD,5324.0,37.0,0.0
Might and Magic: World of Xeen,3065.5,15.5,0.0
Mightier,14.0,1.0,0.0
Mighty Action RPG,56.0,6.0,0.0
Mighty Beanz Pocket Puzzles,13.0,2.6666666666666665,0.0
Mighty Bomb Jack,9947.57142857143,10.428571428571429,0.0
Mighty Chameleon Brothers,20.0,1.0,0.0
Mighty Dungeons,16.0,2.0,0.0
Mighty Fight Federation,6380.5,123.25,0.0
Mighty Fighter 2: The King of Parody,1.0,0.0,0.0
Mighty Final Fight,1736.75,33.5,0.0
Mighty Fling,12404.5,35.0,0.0
Mighty Flip Champs!,31.333333333333332,1.3333333333333333,0.0
Mighty Goose,46452.5,1079.0,0.0
Mighty Gunvolt,12661.57142857143,41.0,0.0
Mighty Gunvolt Burst,31522.166666666668,100.0,0.0
Mighty Heroes,18.0,7.0,0.0
Mighty Jill Off,46.833333333333336,2.6666666666666665,0.0
Mighty Math Number Heroes,5.666666666666667,0.6666666666666666,0.0
Mighty Max,697.8,3.0,0.0
Mighty Mike (Power Pete),72.2,3.6,0.0
Mighty Milky Way,3.0,1.0,0.0
Mighty Monster Mayhem,187.0,3.0,0.0
Mighty Morphin Power Rangers,8105.875,176.125,0.0
Mighty Morphin Power Rangers Tiger Barcodzz,278.0,25.0,0.0
Mighty Morphin Power Rangers: The Fighting Edition,6889.75,46.375,0.0
Mighty Morphin Power Rangers: The Movie,11058.0,143.42857142857142,0.0
Mighty Mulan,2.0,0.0,0.0
Mighty No. 9,101316.85714285714,1533.4285714285713,0.14285714285714285
Mighty No. 9: Ganbare! Beck,1320.75,20.5,0.0
Mighty Party,11758.666666666666,90.33333333333333,0.0
Mighty Rodent,2041.0,2.0,0.0
Mighty Switch Force!,1334.5,37.25,0.0
Mighty Switch Force! 2,275.1666666666667,6.666666666666667,0.0
Mighty Switch Force! Academy,66.0,3.6666666666666665,0.0
Mighty Switch Force! Collection,17555.0,36.0,0.0
Mighty Switch Force! Hose It Down!,50.0,3.0,0.0
Mighty Switch Force! Hyper Drive Edition,274.5,18.0,0.0
Mighty Warriors,27.0,3.0,0.0
Mighty forest,228.0,8.0,0.0
Mighty! Pang,2.0,1.0,0.0
Mightyy's FPS Aim Trainer,312.0,5.0,0.0
Miguelshroom: First Day at School,9.0,1.0,0.0
Miitomo,1423.1666666666667,22.666666666666668,0.0
Miitopia,615983.5,1284.0,1.5
Miitopia: Casting Call,13458.0,9.0,0.0
"Mika ""Boom"" Spin",3.0,1.0,0.0
Mikagura Shoujo Tanteidan,480.0,2.0,0.0
Mikan,1.0,0.0,0.0
Mike,59.714285714285715,2.7142857142857144,0.0
Mike Dies,4231.0,33.0,0.0
Mike Ditka Power Football,11.0,3.0,0.0
Mike Mulligan and His Steam Shovel,475.0,1.0,0.0
Mike Piazza's Strike Zone,24.0,1.0,0.0
Mike Tyson Boxing,5.0,3.0,0.0
Mike Tyson Heavyweight Boxing,405.0,5.5,0.0
Mike Tyson's Intergalactic Power Punch,54.0,2.0,0.0
Mike Tyson's Punch-Out!!,111409.85714285714,430.85714285714283,0.0
Mike was Cursed,616.5,22.0,0.0
Mikey Hooks,21.0,1.0,0.0
Miko Adventures Puffball,2075.0,24.0,0.0
Miko Gakkou Monogatari: Kaede Episode,19.0,3.0,0.0
Miko Gakkou: Second Year,2.0,1.0,0.0
Miko Mole,28.0,5.0,0.0
Miko gakkou monogatari: Sanae episode,24.0,1.5,0.0
Mikonote,304.0,1.0,0.0
Mikoto Nikki,500.3333333333333,14.666666666666666,0.0
Miku Flick,20.5,4.0,0.0
Miku Flick/02,5.333333333333333,2.3333333333333335,0.0
Miku Miku Hockey,21.333333333333332,2.6666666666666665,0.0
Miku no 2048,446.0,6.0,0.0
MilMo,214.0,30.833333333333332,0.0
Milano no Arbeit Collection,234.5,2.25,0.0
Milanoir,12432.5,42.5,0.0
Miles & Kilo,1394.2,37.6,0.0
MilitAnt,121.83333333333333,6.333333333333333,0.0
Military Aircraft,3.5,1.0,0.0
Military Conflict: Vietnam,1614.5,25.0,0.0
Military History Commander: Europe at War,4.0,1.0,0.0
Military Life: Tank Simulator,107.0,0.5,0.0
Military Madness,92.44444444444444,5.111111111111111,0.0
Military Madness: Nectaris,37.333333333333336,1.3333333333333333,0.0
Militia,100.25,2.5,0.0
Milk Farm,79.5,2.0,0.0
Milk Paradise: My sister will die if I can't get the milk!,2084.0,1.5,0.0
Milk Race,1351.111111111111,2.4444444444444446,0.0
Milk and Cookies,19.0,3.0,0.0
Milk inside a bag of milk inside a bag of milk,74613.0,1327.5,0.0
Milk outside a bag of milk outside a bag of milk,46879.333333333336,661.3333333333334,0.0
MilkChoco,2995.5,296.5,0.0
MilkSnake,12.5,1.0,0.0
Milkcraft,153.0,19.0,0.0
Milkmaid of the Milky Way,5448.5,28.833333333333332,0.0
Milkman Karlson,605.0,73.0,0.0
Milky Strike,13.0,0.0,0.0
Milky Way Map,31.0,1.0,0.0
Milky Way Prince: The Vampire Star,10961.0,71.5,0.0
Mill,77.0,2.0,0.0
Mille Bornes,5.5,1.25,0.0
Mille Miglia,191.0,3.0,0.0
Mille Miglia 2: Great 1000 Miles Rally,14.0,1.0,0.0
Millennia: Altered Destinies,164.0,1.0,0.0
Millennium 2.2,114.4,1.2,0.0
Millennium 2: Take Me Higher,47.0,1.3333333333333333,0.0
Millennium 3: Cry Wolf,942.25,1.75,0.0
Millennium 4: Beyond Sunset,4.0,1.0,0.0
Millennium 5: The Battle of the Millennium,56.666666666666664,1.0,0.0
Millennium Auction,71.5,2.5,0.0
Millennium MegaHits,58.0,1.0,0.0
Millennium Racer: Y2K Fighters,2064.1666666666665,4.0,0.0
Millennium Soldier Expendable,27.6,2.0,0.0
Millennium Winter Sports,1.0,0.0,0.0
Millennium: A New Hope,733.5,3.5,0.0
Milli & Greg,1147.5,49.0,0.0
Millie,67.5,4.25,0.0
Millie Meter's Nutrition Adventure,208.0,1.0,0.0
Milling Machine 3D,294.0,8.0,0.0
Million Arthur,10.5,2.5,0.0
Million Arthur: Arcana Blood,12238.166666666666,135.5,0.0
Million Dollar Password: 2009 Edition,7.0,1.0,0.0
Million Dollar Question,1.0,0.0,0.0
Million KNights Vermilion,4.5,1.0,0.0
Million Lords,2350.6666666666665,25.333333333333332,0.0
Million Onion Hotel,1.2,0.2,0.0
Million on Mars: Land Rush,4901.333333333333,10.0,0.0
Million on Mars: Space to Venture,102.0,2.0,0.0
Million to One Hero,174.0,4.0,0.0
Millionaire,3771.8333333333335,7.666666666666667,0.0
Millionaire City,154.0,2.0,0.0
Millionaire Dancer,44.0,1.0,0.0
Millipede,573.6666666666666,5.833333333333333,0.0
Milo,96.0,4.0,0.0
Milo and the Magpies,23498.0,173.0,0.0
Milo's Astro Lanes,703.0,5.857142857142857,0.0
Milo's Quest,379.5,18.5,0.0
Milon's Secret Castle,18717.571428571428,19.857142857142858,0.0
Milya[broken],129.0,2.0,0.0
Mimana Iyar Chronicle,129.66666666666666,2.3333333333333335,0.0
Mimi & The Mites,132.0,2.0,0.0
Mimic,7175.5,34.5,0.0
Mimic Arena,1365.5,5.5,0.0
Mimic Hunter,557.0,3.0,0.0
Mimicry,778.5,291.0,0.0
Mimicry Man,18.0,3.8,0.0
Mimicry: Online Horror Action,1865.0,614.0,0.0
Mimo,103.0,9.0,0.0
Mimpi,1038.0,22.571428571428573,0.0
Mimpi Dreams,2564.4,43.2,0.0
Min'na no Tsumeshougi Nyuomon-hen,4.0,0.0,0.0
MinSweeper,204.0,6.0,0.0
Mina & Michi,204.0,12.0,0.0
Mina Of The Pirates,1.0,0.0,0.0
Mina the Hollower,24042.0,27.0,0.0
Minable & Create,596.0,9.0,0.0
Minako,208.0,4.0,0.0
Minasan No Okagesamadesu!,4.0,1.0,0.0
Minazuki-tan: InfiltraTitty Lewd Beast Academy,4.0,1.0,0.0
Mind Control,23.0,1.0,0.0
Mind Corridors: Paroniria,956.0,6.0,0.0
Mind Dead,14.0,1.0,0.0
Mind Games,4108.857142857143,22.571428571428573,0.0
Mind Grind,1.0,0.0,0.0
Mind Lock,35.0,2.0,0.0
Mind Machine,1808.0,1.0,0.0
Mind Maze,271.0,21.0,0.0
Mind Portal,444.0,1.0,0.0
Mind Prober,4.0,0.5,0.0
Mind Quiz,1.0,0.0,0.0
Mind Reaper,264.0,2.0,0.0
Mind Scanners,63130.5,709.0,0.0
Mind Shadows,116.0,1.0,0.0
Mind Snares: Alice's Journey,1451.6666666666667,21.166666666666668,0.0
Mind Spheres,15.0,3.6,0.0
Mind Sweeper VR,79.0,3.0,0.0
Mind Trap,45.0,2.0,0.0
Mind Twins,90.0,5.0,0.0
Mind Walker,18.5,1.0,0.0
Mind Warp,24.0,1.0,0.0
Mind Your Language: Learn English,719.0,11.5,0.0
Mind Zero,585.0,25.7,0.0
Mind the Vikings,1688.0,31.0,0.0
Mind's Eye,9335.333333333334,77.16666666666667,0.0
Mind's Eye: Secrets of the Forgotten,18.0,1.0,0.0
Mind: Path to Thalamus E.Edition,946.5,16.5,0.0
MindHunt,6189.0,1.0,0.0
MindJack,7270.428571428572,5.571428571428571,0.0
MindMaze,235.375,3.875,0.0
MindSeize,1923.4285714285713,28.142857142857142,0.0
MindSweeper,198.0,21.0,0.0
Mindball Play,14212.0,66.66666666666667,0.0
Mindbuster,8.0,1.0,0.0
Minden,177.5,23.5,0.0
Mindfighter,113.0,1.0,0.0
Mindfulness Simulator: ASMR Meditation Game,7325.0,26.0,0.0
Minds Beneath Us,391.5,24.5,0.0
Minds Eyes,15249.333333333334,406.1666666666667,0.0
Mindseeker,531.0,4.0,0.0
Mindset,40.666666666666664,1.3333333333333333,0.0
Mindshadow,5.0,1.6666666666666667,0.0
Mindshow,14533.0,22.25,0.0
Mindstone,21707.0,4.0,0.0
Mindtrap,17.0,0.75,0.0
Mindustry,56170.0,748.0,0.4
Mindwheel,5.666666666666667,1.0,0.0
Mine 18,3.25,0.25,0.0
Mine Blocks,115.0,25.0,0.0
Mine Bombers,42.0,2.5,0.0
Mine Heroes,1.0,1.0,0.0
Mine Nueeper Ninin ga Shinobuden,83.0,3.0,0.0
Mine Royale - Battle Royale,115.5,14.0,0.0
Mine Runner,483.0,1.0,0.0
Mine Searcher,269.0,19.0,0.0
Mine Seeker,44.0,5.0,0.0
Mine Shaft,1066.0,10.75,0.0
Mine Storm,3.0,3.0,0.0
Mine Storm 2,8.0,2.0,0.0
Mine Sweeper,7428.0,124.0,0.0
Mine!,6096.0,841.0,0.0
MineCart - 3D Mine Cart Game for MineCraft,546.0,50.0,0.0
MineChat Mobile,211.0,28.0,0.0
MineClicker,5.0,1.0,0.0
MineRalph,5782.857142857143,6.142857142857143,0.0
MineStickman,14.0,0.0,0.0
MineSweepVR,116.0,15.0,0.0
MineSweeper,148577.5,2912.0,0.5
MineSweeper VR,707.5,5.0,0.0
Minebot Arena,89.0,14.5,0.0
Minecraft,231050769.875,834142.625,1067.875
Minecraft Dungeons,411373.25,18665.75,10.0
Minecraft Earth,4183.666666666667,418.0,0.0
Minecraft Lovehunt,5683.0,417.0,0.0
Minecraft for Gear VR,5569.5,226.0,0.0
Minecraft: Education Edition,9483.5,1678.5,0.0
Minecraft: Legends,854.0,30.0,0.0
Minecraft: Skin Studio,1586.0,170.0,0.0
Minecraft: Story Mode,106570.85714285714,2446.285714285714,0.14285714285714285
Minecraft: Story Mode - Season Two,43334.75,599.5,0.0
Minefield,2647.8,82.8,0.0
Mineirinho Director's Cut,36106.0,398.5,0.0
Mineirinho Shooter DC,764.0,21.0,0.0
Mineirinho Wildtides DC,405.0,15.0,0.0
Mineko's Night Market,1144.0,47.0,0.0
Minelvaton Saga: Ragon no Fukkatsu,19.25,4.0,0.0
Miner,135.0,17.0,0.0
Miner 2000er,33.75,5.25,0.0
Miner 2049er,814.4285714285714,6.0,0.0
Miner 2049er II,144.5,0.5,0.0
Miner 2049er Volume II,607.1666666666666,120.33333333333333,0.0
Miner Disturbance,667.3333333333334,4.0,0.0
Miner Meltdown,1403.25,20.25,0.0
Miner Ultra Adventures,88240.33333333333,148.66666666666666,0.0
Miner Ultra Adventures 2,519883.0,348.0,0.0
Miner Ultra Rag Smash,298.0,3.0,0.0
Miner Ultra Shooter,688.2,7.2,0.0
Miner Warfare,48.5,3.5,0.0
Miner Wars 2081,151.0,2.8,0.0
Miner Wars Arena,124.5,14.0,0.0
Miner's Mettle,2.0,0.0,0.0
Miner: Dig Deep,91.16666666666667,6.5,0.0
Mineralis,1008.0,21.0,0.0
Miners Mettle,5.0,1.0,0.0
Mines,494.0,13.833333333333334,0.0
Mines & Dragons,49.0,0.0,0.0
Mines and Magic,141.0,2.0,0.0
Mines of Dalarnia,984.0,37.0,0.0
Mines of Mars,24.0,4.0,0.0
Mines of Minos,2.6666666666666665,1.0,0.0
Mines of Titan,69.5,3.5,0.0
Minesweeper !!,154.0,16.0,0.0
Minesweeper 101,19.0,3.0,0.0
Minesweeper 2018,789.0,36.0,0.0
Minesweeper Classic,4834.0,189.5,0.0
Minesweeper Classy,934.0,33.5,0.0
Minesweeper Deluxe,119.0,19.0,0.0
Minesweeper Flags,455.3333333333333,35.666666666666664,0.0
Minesweeper Fun,40.0,1.0,0.0
Minesweeper Genius,659.5,21.0,0.0
Minesweeper Online,9792.0,376.0,0.0
Minesweeper Puzzle Bomb,33.0,3.0,0.0
Minesweeper Puzzle HD,34.0,3.0,0.0
Minesweeper Ultimate,223.5,11.5,0.0
Minesweeper Versus,44.0,2.0,0.0
Minesweeper X,180.0,11.0,0.0
Minesweeper!,2938.5,96.5,0.0
Minesweeper: Collector,392.0,9.5,0.0
Minesweeper: Widget Edition,5.0,1.0,0.0
Minesweepr,1107.0,48.5,0.0
Mineswifter,142.0,1.0,0.0
Minetest,6209.0,116.71428571428571,0.42857142857142855
Miney Company: A Data Racket,24.0,4.0,0.0
Mingy Jongo,27.0,1.0,0.0
Mini Attack Submarine,3.0,1.0,0.0
Mini Basketball,272.0,260.0,0.0
Mini Battlegrounds,29897.333333333332,125.66666666666667,0.0
Mini Car Money Chase,10.0,0.0,0.0
Mini Car Racing,14.0,2.0,0.0
Mini Countries,1487.0,14.0,0.0
Mini Crafty,5389.5,14.5,0.0
Mini DAYZ: Zombie Survival,6.0,0.0,0.0
Mini Dash,14.5,2.5,0.0
Mini DayZ 2,246.0,50.0,0.0
Mini Dayz: Survival Game,920.5,85.0,0.0
Mini Desktop Racing,13.0,2.0,0.0
Mini Game Collection,574.0,36.0,0.0
Mini Ghost,341.6666666666667,14.333333333333334,0.0
Mini Golf,283.1666666666667,19.666666666666668,0.0
Mini Golf 2003,1.0,0.0,0.0
Mini Golf 3D,6.0,1.0,0.0
Mini Golf Arena,6096.5,65.0,0.0
Mini Golf Buddies,154.0,2.0,0.0
Mini Golf Club,415.0,29.0,0.0
Mini Golf Game 3D,8.0,1.0,0.0
Mini Golf King,9.0,3.0,0.0
Mini Golf King - Multiplayer,13.0,1.0,0.0
Mini Golf Master,156.5,10.0,0.0
Mini Golf Master 2,12.0,0.0,0.0
Mini Golf Mundo,58.0,1.0,0.0
Mini Golf Pur,6.5,1.0,0.0
Mini Guns,2206.0,26.2,0.0
Mini Healer,285770.0,293.0,0.0
Mini Hockey Champ!,7.0,2.0,0.0
Mini Island,164.0,6.5,0.0
Mini Island: Night,15.0,4.0,0.0
Mini Island: Winter,3.0,1.0,0.0
Mini Knight,66.0,2.0,0.0
Mini Legend - Mini 4WD Racing,100.66666666666667,2.3333333333333335,0.0
Mini Madness,60.0,6.0,0.0
Mini Maker: Make A Thing,3280.5,43.0,0.0
Mini Mario & Friends: amiibo Challenge,267.25,8.25,0.0
Mini Matches,950.0,13.0,0.0
Mini Mecum,358.0,13.0,0.0
Mini Metal,44.0,1.0,0.0
Mini Metro,88715.71428571429,989.4285714285714,0.0
Mini Militia - Doodle Army 2,72.6,62.8,0.0
Mini Miners,96.0,1.0,0.0
Mini Mini-Golf,328.0,3.0,0.0
Mini Moni Eigo de Asobu n da pyon!,2.0,1.0,0.0
Mini Moni Shakkato Tambourine The Piyon,1.0,0.0,0.0
Mini Moni Shōgakkō e Iku n da pyon!,1.0,1.0,0.0
Mini Moni Terebi ni Deru n da pyon!,1.0,1.0,0.0
Mini Motor Racing,506.6666666666667,3.6666666666666665,0.0
Mini Motor Racing 2,1396.0,3.0,0.0
Mini Motor Racing EVO,222.33333333333334,5.0,0.0
Mini Motor Racing X,3973.5,35.0,0.0
Mini Motorways,420130.3333333333,3220.3333333333335,1.0
Mini Ninjas,5747.0,265.85714285714283,0.0
Mini Ninjas Adventures,23.6,3.8,0.0
Mini Nuts,27.5,1.0,0.0
Mini Party,149.0,4.0,0.0
Mini Pipes,200.0,5.0,0.0
Mini Pool,8.0,3.0,0.0
Mini Putt,15420.0,7.0,0.0
Mini Racers,2.0,0.5,0.0
Mini Racing World,705.0,9.0,0.0
Mini Royale,19047.0,298.0,0.0
Mini Royale: Nations,15283.25,341.25,0.25
Mini Ship Wars,6.0,0.0,0.0
Mini Sports Collection,1.0,0.0,0.0
Mini Star Fishing,578.0,7.0,0.0
Mini Switcher: Extended,1.0,0.0,0.0
Mini Tank,39.0,1.0,0.0
Mini Thief,346.0,16.5,0.0
Mini Tone Puzzle,36.0,1.0,0.0
Mini Trains,30.666666666666668,3.0,0.0
Mini Words,644.0,26.5,0.0
Mini World: Block Art,47636.5,429.3333333333333,0.0
Mini Z Racers Turbo,2.0,0.0,0.0
Mini craft (Pocket Edition),69.0,4.0,0.0
Mini craft story,1077.0,9.0,0.0
Mini's Magic World,1.0,0.0,0.0
Mini-Dead,149.0,15.0,0.0
Mini-Putt,118.75,2.75,0.0
Mini-Yonku Let's & Go!! Power WGP 2,354.6,1.0,0.0
Mini-Yonku Shining Scorpion: Let's & Go!!,574.75,3.5,0.0
MiniBotz,112.5,8.0,0.0
MiniCar Race,11.0,2.0,0.0
MiniCopter: Adventure Flight,2.0,1.0,0.0
MiniCraft Adventure,195.0,14.0,0.0
MiniDOOM 2,366.0,18.0,0.0
MiniDayZ,326.5,46.666666666666664,0.0
MiniDrivers: The game of mini racing cars,4.0,0.0,0.0
MiniGolf,118.0,10.0,0.0
MiniGolf Maker,160.0,11.0,0.0
MiniGolf Mania,70.0,10.0,0.0
MiniMania,3340.0,26.0,0.0
MiniOne Racing,1.0,0.0,0.0
MiniRacingOnline,42.0,2.0,0.0
MiniSquadron,2.0,0.6666666666666666,0.0
MiniTracks,137.33333333333334,2.3333333333333335,0.0
MiniWorld,547.0,171.0,0.0
Miniature Garden,37.0,5.0,0.0
Miniature Golf,1.0,0.0,0.0
Minicology,728.75,4.75,0.0
Miniconomy,49.5,2.0,0.0
Minicraft,65354.0,4042.0,1.0
Minicraft Shooter,15.0,2.0,0.0
Minicraft+,1902.0,17.0,0.0
Minigame Madness,466.0,38.0,0.0
Minigolf,78.66666666666667,7.666666666666667,0.0
Minigolf Adventure,3082.5,22.0,0.0
Minigolf The Game,93.5,8.0,0.0
Minigolf VR,17.0,2.0,0.0
Minigore 2: Zombies,9.571428571428571,6.0,0.0
Miniland,601.0,20.0,0.0
Minimal,925.0,11.0,0.0
Minimal Crypt,164.0,2.0,0.0
Minimal Dungeon RPG,3565.0,43.0,0.0
Minimal Move,232.66666666666666,9.0,0.0
Minimalism,736.0,14.0,0.0
Minimum,260.25,22.25,0.0
Mining & Tunneling Simulator,59.375,5.0,0.0
Mining Empire: Earth Resources,2.0,1.0,0.0
Mining Industry,170.0,5.0,0.0
Mining Rail,23048.5,8.75,0.0
Mining Rail 2,15.0,1.0,0.0
Minion,892.0,6.5,0.0
Minion Forest,232.0,4.0,0.0
Minion Mail,6.0,1.0,0.0
Minion Master,1360.0,79.4,0.0
Minion Masters,933674.7142857143,5379.0,6.857142857142857
Minion Raid: Epic Monsters,1564.0,12.0,0.0
Minion Rush,1440.0,40.0,0.0
Minion Rush: Despicable Me Official Game,242.0,15.0,0.0
Minion Slayer,531.0,3.0,0.0
Minions,1884.857142857143,19.571428571428573,0.0
Minions Battle,1.0,1.0,0.0
Minions Paradise,4.0,4.0,0.0
Minions of Mirth,56.857142857142854,2.2857142857142856,0.0
Minishoot' Adventures,2844.0,39.0,0.0
Ministry of Broadcast,52382.666666666664,37.333333333333336,0.0
Minit,102448.2,1089.8,0.0
Minit Fun Racer,583.6666666666666,25.333333333333332,0.0
Miniverse Minigolf,9.5,1.5,0.0
Minna de Wai Wai! Spelunker,284.0,9.5,0.0
Minna no Golf Online,14.0,2.3333333333333335,0.0
Minna no Konbini,3.0,1.0,0.0
Minna no Ouji-Sama,1.0,0.0,0.0
Minna no Shiiku Series: Boku no Kabuto - Kuwagata,4.0,0.0,0.0
Minna no Soft Series: Tetris Advance,1.0,0.0,0.0
Minna no Sokoban,23.0,1.0,0.0
Minnesota Fats: Pool Legend,426.3333333333333,3.8333333333333335,0.0
Minnnni-Golf,28.0,1.0,0.0
Minoria,54576.666666666664,524.6666666666666,0.0
Minority Report: Everybody Runs,800.625,12.75,0.0
Minos Strategos,36.5,2.5,0.0
Minotaur,769.25,16.25,0.0
Minotaur Arcade Volume 1,49.0,3.0,0.0
Minotaur: The Labyrinths of Crete,167.33333333333334,2.0,0.0
Minstrel Man,457.0,2.0,0.0
Mint,454.0,9.0,0.0
Minute of Islands,112202.0,329.5,0.0
Minute to Win It,106.2,4.6,0.0
MinuteQues‪t‬,1.0,0.0,0.0
Minutes,3.0,2.0,0.0
Mio no Mystery Adventure,2.0,1.0,0.0
Mir M,41122.0,250.0,0.0
Mir2M: The Warrior,183.0,14.0,0.0
Mira,3674.0,78.5,0.0
Mira's Brush,338.6666666666667,7.333333333333333,0.0
Mira: The Legend of the Djinns,266.0,21.0,0.0
Miracle Adventure Esparks,11.5,1.0,0.0
Miracle Casino Paradise,111.0,1.0,0.0
Miracle Girls,194.4,3.8,0.0
Miracle Girls Festival,1989.6666666666667,21.833333333333332,0.0
Miracle Merchant,5.0,1.0,0.0
Miracle Mia,42.0,4.0,0.0
Miracle Piano Teaching System,161.25,2.5,0.0
Miracle Ropit's Adventure in 2100,328.25,2.5,0.0
Miracle Snack Shop,367549.25,922.0,0.5
Miracle Space Race,10.0,1.0,0.0
Miracle Sudoku,542.0,11.0,0.0
Miracle Warriors: Seal of the Dark Lord,154.4,3.2,0.0
Miraculous Ladybug & Cat Noir,156485.5,168.5,0.0
Miraculous: Rise of the Sphinx,7636.0,199.0,0.0
Miraculum: The Last Revelation,416.0,3.0,0.0
Mirador,52822.0,107.0,0.0
Mirage,167.625,9.75,0.0
Mirage Online Classic,60.333333333333336,7.666666666666667,0.0
Mirage Realms,1703.6,41.6,0.0
Mirage of Dragon,24.0,2.0,0.0
Mirage: Arcane Warfare,21280.166666666668,200.0,0.0
Mirai Nikki RE: Write - 13nin-me no Nikki Shoyuusha,22.0,2.0,0.0
Mirai Nikki: The 13th Diary Holder,17.0,2.0,0.0
Mirai Shinwa Jarvas,834.5,1.5,0.0
Mirai Shounen Conan,17.0,1.0,0.0
"Mirai no Kimi to, Subete no Uta ni",36.0,1.5,0.0
Mirastell,34.0,2.0,0.0
Mirax Force,20.0,1.0,0.0
Miray,505.5,12.5,0.0
Mircron Wars XR,3.0,2.0,0.0
Mire,121.0,4.0,0.0
Miriel Saga,111.0,5.0,0.0
Miriel's Enchanted Mystery,5.0,1.0,0.0
Mirlo Above the Sun,267.0,42.0,0.0
Mirror,17442.666666666668,230.0,0.0
Mirror 2: Project X,86333.0,161.0,0.0
Mirror Angel's Paradise,202.0,1.5,0.0
Mirror Drop,2844.0,12.0,0.0
Mirror Forge,225931.0,1259.0,0.0
Mirror Isles,9.0,1.0,0.0
Mirror Land,5.0,1.0,0.0
Mirror Layers,23231.8,84.6,0.0
Mirror Maker,436.0,19.0,0.0
Mirror Mysteries,3.0,1.0,0.0
Mirror Mysteries 2,26.5,2.0,0.0
Mirror Spirits,10432.0,2.0,0.0
Mirror's Edge,216542.5,3416.0,0.625
Mirror's Edge (mobile),46.0,4.0,0.0
Mirror's Edge 2D,17.0,3.5,0.0
Mirror's Edge Catalyst,192219.14285714287,5423.428571428572,0.7142857142857143
MirrorMoon EP,170.85714285714286,10.142857142857142,0.0
Mirrorama,175.0,5.0,0.0
Mirrored,37.0,3.0,0.0
Mirrors,303.42857142857144,12.285714285714286,0.0
Mirt. Tales of the Cold Land,100.0,2.5,0.0
Mirt. Tales of the Cold Land. Chapter one,94.66666666666667,5.0,0.0
Mis Ladrillos Interactivo,34.0,2.0,0.0
MisBits,111.0,6.0,0.0
Misa!,59551.5,10.0,0.0
Misadventures of Laura Silver,2342.0,22.666666666666668,0.0
Misadventures of Laura Silver - Chapter II,1.0,1.0,0.0
Misao,15716.75,272.125,0.0
Misao: Definitive Edition,53571.5,547.0,0.0
Misc Timelines,3.0,0.0,0.0
Misc.,17624.5,243.25,0.0
Misc. A Tiny Tale,651.0,22.0,0.0
Mischance,4443.0,2.5,0.0
Mischief Makers,52642.666666666664,163.83333333333334,0.0
Miscreated,1076421.875,5407.875,5.375
Miscreation: Evolve Your Creature!,105.0,12.0,0.0
Miscrits: Volcano Island,8.0,1.0,0.0
Miscrits: World of Creatures,34.0,1.5,0.0
Miseria,616.0,2.0,0.0
Misery Mansion,80245.5,163.0,0.0
Misfiction,314.0,23.0,0.0
Misfire,7.0,1.0,0.0
Misha Adventures,105.0,2.0,0.0
Mishap 2: An Intentional Haunting,21.5,0.5,0.0
Mishap: An Accidental Haunting,57.0,1.0,0.0
Mislight,286.0,11.0,0.0
Misplaced,18.0,1.0,0.0
Miss Clue: Formula for Danger,658.0,12.0,0.0
Miss Fisher and the Deathly Maze,207.0,1.0,0.0
Miss Kobayashi's Dragon Maid: Burst Forth!! Choro-gon Breath,1174.0,90.0,0.0
Miss Management,34.0,2.0,0.0
Miss Neko 2,161.0,19.0,0.0
Miss Peach World,757.0,2.0,0.0
Miss Popularity,138.0,2.0,0.0
Miss Spider's Tea Party,39.666666666666664,3.0,0.0
Miss-O,2.0,1.0,0.0
Misshitsu no Sacrifice,896.25,1.25,0.0
